transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,is_in_customer_db,is_flagged,transaction_type,notes
1aee223f-16f1-4942-ad70-684cc9aa024b,2023-01-20 16:55:29,18960.51,GBP,GB56KXYQ38264436348928,GB05TKVP70091422772830,British Indian Ocean Territory (Chagos Archipelago),Williamsport,Niue,Ruizstad,True,True,deposit,
3efd4765-04ac-4582-a1be-a3802908b1f4,2023-12-25 18:32:44,34695.46,USD,GB55JODS08651905933624,GB16ERYL79532798017124,Estonia,East Carla,Cayman Islands,West David,True,True,deposit,
83451757-5640-4cc5-ab6c-4cc339d66769,2023-07-07 10:59:05,14045.73,SEK,GB55XEYM15562323531664,GB24BBLM44007667693189,Antigua and Barbuda,North Andrea,South Africa,New Terriland,True,False,withdrawal,
43c702be-a3fe-4292-a40b-161a67d591da,2023-06-19 19:11:53,6568.67,USD,GB62FCZS77673812326236,GB09YCNK25243596135071,Qatar,Carlosport,Thailand,Parksport,True,False,transfer,
e8670468-43eb-46a6-ad4e-c13952e9cb54,2023-06-17 15:05:50,34534.34,SEK,GB34GHSA25999137574613,GB20FECA84084138791831,Guadeloupe,Sarahland,Yemen,Gabrielaville,False,True,transfer,
c3bae65b-6f30-4f94-b4e0-e5d55e814d07,2023-01-09 11:53:45,25845.9,SEK,GB61VIVU15628428325918,GB96ACRS81458268703303,Monaco,Josephside,Anguilla,Lake Donna,True,False,transfer,
10d79e8b-67cc-4694-a60c-255d239d4e15,2023-07-26 07:53:28,40192.48,SEK,GB89XZVU33122429095204,GB27JMSY98008629460359,Northern Mariana Islands,Johnchester,Cote d'Ivoire,Lake Blakemouth,True,False,withdrawal,
d3a5e3af-a8eb-4250-8b16-e17740526033,2023-11-16 13:10:37,40667.79,GBP,GB57AWLV15282369050850,GB79EEXS07711334536421,Zambia,Andrewside,Namibia,North Crystalport,True,False,deposit,
4d592d8b-2118-4f45-8ffe-3d4ce8a51110,2023-08-05 10:43:31,3195.47,GBP,GB56TTEG91990785464184,GB96BJIL63924286217268,Bouvet Island (Bouvetoya),Rachelville,Czech Republic,Henryview,True,False,payment,
0dc26040-28a6-4066-af88-49a7c6165365,2023-11-01 22:49:45,7670.09,SEK,GB25JVFO00679049579247,GB55SJMH48967898664123,United States Minor Outlying Islands,Josephview,Thailand,Garretttown,True,False,withdrawal,
859fa74f-bc53-4960-85e5-7ef14d82ea95,2023-12-23 11:03:32,21106.26,EUR,GB17ZAWD19598812853182,GB87XGEB50672360772139,Puerto Rico,Dwaynetown,Seychelles,South Victor,False,True,transfer,
e48a4709-379f-4d39-8e8b-03a0d6bd91ac,2023-08-26 00:36:08,29505.57,EUR,GB48LRUF20883425305295,GB83BGGG55032305029832,Canada,Davismouth,Marshall Islands,Smithmouth,True,True,deposit,
9e5559ef-60ee-4e14-8495-a12c8ac2b828,2023-10-12 10:17:36,1784.39,SEK,GB46UZOZ54793759269038,GB96BDEC29702762389814,Barbados,South Lucas,Croatia,West Nicolehaven,True,False,payment,
9fce2361-6e32-47fa-9420-3e3d97357de4,2024-01-25 23:56:48,12282.78,EUR,GB88OCKY78500260350921,GB56GQBB56911699789314,Singapore,Lake Johnfurt,Palestinian Territory,Ruizborough,True,False,payment,
6de4dcf1-0ce3-445b-8333-90cc33d35267,2023-03-31 14:48:09,17117.47,SEK,GB71FLFE78017367026583,GB64FOKH37293010777118,Slovakia (Slovak Republic),South Kristina,Brunei Darussalam,North Haley,True,False,deposit,
d6e3298d-6fb4-48c6-8c16-554d9f1b24ec,2023-01-15 21:54:30,26003.94,USD,GB14FFUC91165168211698,GB69HBLQ64919522115780,Guam,Brianborough,South Africa,Jeremyton,False,True,transfer,
ea1e2de0-68fb-4bd0-a26d-4c171772b7cc,2023-03-11 12:03:35,27069.07,GBP,GB97VRKM19946006417622,GB49CZVS79861802613645,Sweden,Colonshire,Syrian Arab Republic,Alanchester,True,True,payment,
414879bb-0124-4d09-bc81-dfb991a13a8d,2023-01-18 14:21:53,27305.44,SEK,GB97BZOG65852485426385,GB72LYMD18915542933232,Nicaragua,New Robertton,Norway,New Patricia,True,False,transfer,
a00221a7-fdbe-4038-a942-86ba420adeff,2023-06-24 04:47:04,5433.32,SEK,GB41OJRP52266241254547,GB76TQHU71087884546706,Kyrgyz Republic,Holdenville,Canada,Ramirezside,True,False,withdrawal,
24d1deb6-38b3-46bc-a8f8-dca2d0701bdd,2023-07-22 03:02:39,31428.14,USD,GB60GQGN88947388387148,GB18YEZT90162089139331,Sudan,Clarkshire,Grenada,Rebeccaside,True,False,deposit,
a7078f82-4a91-42cd-8939-75e631f801b7,2023-12-05 15:34:29,41360.12,USD,GB49VJCR58689181498219,GB36OXRX76151478524273,Sweden,West Leslie,China,Port Joanberg,True,False,payment,
ae227ff0-93bb-45a1-8210-4b539475bd65,2023-08-23 18:23:05,5157.78,SEK,GB14UAMH27137250918213,GB65UQPW29865204058826,Sweden,North Mariamouth,Austria,Duncanborough,True,False,payment,
ad1deaa6-8211-4266-8f32-caa879f9700c,2023-04-30 13:20:29,47799.87,SEK,GB65CNHT85627444802797,GB12NMNH63514029027443,Panama,Barrettton,Gabon,East Jameston,True,True,withdrawal,
6a07825d-f7f4-4778-9f2f-27950768254b,2023-02-12 00:18:24,14459.83,USD,GB95TGIT22169035344014,GB04OXVV09942393951889,Tanzania,Peckchester,Angola,Johnsontown,True,True,transfer,
fc209fa4-bde0-4e03-86a5-b6665b5386d0,2023-04-09 20:44:11,21356.43,EUR,GB56KOGK52810362101679,GB43ARNG88136566660962,Italy,North Christopherview,Nepal,West Annettestad,True,True,withdrawal,
a17262e4-0ee4-4f29-a7ce-ae2e33bad388,2023-01-11 06:24:36,2312.49,USD,GB47CYQI25736813439388,GB51QSYZ48995253614188,Kazakhstan,Emilystad,Taiwan,South Holly,True,False,payment,
2cab3a3e-e19e-45e1-976f-ac8566d78b80,2023-04-05 06:20:54,5623.19,USD,GB10GTRY97921338108843,GB41CYLX46154791545837,Tuvalu,Port Stephanie,Bahrain,East Blakefort,True,False,deposit,
832a9de1-1360-4488-b82d-0b9e7aa8bbb8,2023-11-06 17:25:40,49974.65,EUR,GB70JQZZ05593454868819,GB39VDGU37089826175283,Falkland Islands (Malvinas),West Sydney,Gambia,Ryanside,True,False,transfer,
cc5757d5-0185-4eb8-bd4a-38036ed0ef44,2023-09-09 20:04:50,13585.39,USD,GB97NXMP37035850371519,GB20OAPJ58481322718567,New Zealand,Beverlyborough,Taiwan,Scottville,True,False,payment,Social recognize go view under.
df9c312c-5e65-42c7-98ce-5f0c35aa3aaa,2023-07-25 14:34:15,29990.06,EUR,GB36VQSV95837114226743,GB69EJPU87335383555259,Heard Island and McDonald Islands,Sarahborough,Malaysia,Lake Jessica,True,False,payment,
36db0f4f-37b5-4cc2-81a4-70f237bbf824,2023-10-31 22:56:59,15961.58,USD,GB13ZVYF25461407223532,GB05NJOU44801053765014,Seychelles,North Tony,Haiti,Baileyfort,True,True,transfer,
de85ac2f-1c50-44fd-b21f-adbfacdaa9aa,2023-08-24 06:05:20,33832.68,EUR,GB05XXCB31497802115740,GB78TWFQ02743649384389,American Samoa,Port Keithview,Tokelau,Sototown,True,False,withdrawal,His nothing wind in finally capital stuff herself.
90101b5b-8928-4743-bce7-84966160c41f,2023-08-09 07:04:54,22829.67,EUR,GB58JEHB52304971761151,GB38KSDG85747579039933,Botswana,East Miguelview,Zambia,Greenhaven,True,False,withdrawal,
4fcf5efc-e3c4-48a5-be3a-a38c138b43ca,2023-12-17 21:19:22,45617.56,SEK,GB18ZDBX99152317713350,GB61ALTC90066726304049,United States of America,Port Angelville,Portugal,Savannahchester,True,False,withdrawal,
1037e5f6-3f09-4bfc-977f-6d7eeeefcbbe,2023-08-26 20:27:26,17900.08,GBP,GB46OHTN33893452444571,GB91ZLQA59590555778237,Australia,Phillipsfort,Hong Kong,Michaelview,True,True,withdrawal,
d43c82a2-6bf8-4644-955e-068e8c172d95,2023-07-11 20:49:06,1629.74,USD,GB95YETK61252629954379,GB37WXCI56983703302010,Cameroon,North Elizabethville,Guam,Donnaton,True,False,payment,
b049fa67-7e73-4e32-9e4d-cc776cc3b66b,2023-12-15 23:37:07,23064.08,EUR,GB10PGPV43264251930861,GB51AXAO13449924818708,Rwanda,Singhport,Angola,Robertport,True,False,transfer,
a8f6a29f-f947-4078-8de8-f0a961120f28,2023-03-12 15:38:52,5487.71,GBP,GB68ALCZ68707325208531,GB93DXUE71176097798398,American Samoa,East Jennymouth,United States of America,North Paula,True,False,transfer,
0b7f3f6a-647a-4815-aa59-fe673752c6eb,2023-03-27 19:03:01,12674.63,USD,GB98FOAM92327270469600,GB09YCNK25243596135071,Malawi,Lake Dakotaberg,Romania,Port Willietown,True,False,payment,
4b76cc6c-41ec-4e8d-b948-ad61d1380105,2023-03-13 08:31:24,41262.06,GBP,GB42QSCE15877248247816,GB66NFOG47184671111981,Maldives,East Patricia,Bahrain,Lake Loriport,True,True,payment,
ae7734fa-d612-455b-9bdb-bbfb5dc91c1d,2023-02-02 10:21:46,7947.2,GBP,GB62CABL09249128974421,GB96QXJZ25581546455599,Brunei Darussalam,Davidsonchester,Djibouti,West Melanie,True,False,deposit,
a216adc5-931e-4355-87c9-4251d3864733,2023-11-07 07:31:34,18300.15,SEK,GB23BUBJ33482436359340,GB93XFCQ39763988685116,Bosnia and Herzegovina,Port Stephanieberg,Congo,West Caroline,True,True,transfer,
295e856a-bda7-4929-902f-575b20910cc8,2023-07-20 17:55:41,45618.11,GBP,GB98KOBG80451286092575,GB74ZLHA67494229804929,Kyrgyz Republic,New Danielhaven,Gambia,Kennedyborough,True,False,payment,
8ee8363f-135a-49de-a937-524f6e911bcc,2023-09-21 06:17:55,14738.63,SEK,GB12BUIM81007957534877,GB66OMZA87453246499250,Brunei Darussalam,East Sharon,Slovenia,North Elizabeth,True,False,transfer,
b0a11368-49fe-48c1-8618-d3b5c077bd1e,2023-08-29 15:37:20,12318.27,USD,GB83UNRJ78621617736909,GB72VKCQ92131424521478,Sierra Leone,Stacytown,Saudi Arabia,Hillstad,True,True,deposit,Economic commercial land government poor authority rich position.
37a13b8a-6bd6-4cb7-b687-fe698ae7b583,2023-01-03 06:38:37,40709.24,GBP,GB19AGJD81844217147476,GB24LUUR11976292139736,Brunei Darussalam,North Barbara,Kyrgyz Republic,Port Thomas,True,True,transfer,
4fe35b38-d97f-4179-bb14-4b41801a242b,2023-04-02 16:07:37,21416.29,USD,GB41CYLX46154791545837,GB10KODE98352857614787,Greece,Edwardtown,Costa Rica,South Megan,True,True,deposit,
aa3a179a-a06f-4afc-a1d2-bb9622dae2b0,2023-02-02 23:51:12,32472.86,SEK,GB77QESO72880503777169,GB28IVZF07310320949945,Japan,Lake Kennethside,Armenia,South Kim,True,False,withdrawal,
4663e8a7-1f64-4cdd-ba7f-267bd37d0572,2023-06-22 23:31:01,42055.24,SEK,GB42MYRP15758387092706,GB05PXRQ13026216373830,United States Minor Outlying Islands,Taylormouth,Saudi Arabia,Lake Racheltown,True,False,deposit,
6f436318-75b5-4152-8aba-e8b519141818,2023-03-26 16:38:12,8510.16,GBP,GB24VXVU60244813211685,GB18SFNS19847918856409,Jamaica,Bakerstad,Estonia,New Charlenefort,True,False,payment,
b1ed4b20-3950-4c43-8b7d-80f2bbfdf8e9,2023-03-31 17:46:11,47096.87,SEK,GB83NSJH03984198530390,GB37DZRB65826693449050,Sweden,Wernerview,Armenia,Cassandraland,True,False,transfer,
94364356-985b-45ad-9a16-806918f9eb2c,2023-10-20 06:07:05,26801.47,GBP,GB40ETNU51259528182034,GB50QAID96441127754495,Kazakhstan,Nancyport,Guadeloupe,Ronaldfurt,True,True,deposit,
b3823698-fd8d-4cf8-8c23-492be2fb760a,2023-06-17 21:14:05,1443.2,GBP,GB81MRGS30284392626749,GB70GRGQ70551753914156,Belarus,Susanport,Solomon Islands,Coxbury,False,False,transfer,
535a4b1a-069f-4ed7-a4ba-41b259293d36,2023-05-12 11:25:53,43199.4,EUR,GB54OXMR74692496635292,GB16RCZI46653641483236,Guinea-Bissau,New Carolmouth,Czech Republic,Schneidermouth,True,False,payment,
08d21aeb-c04f-4356-be26-c7b84adcec53,2023-12-21 21:04:25,24402.72,SEK,GB96ASLJ11847121585227,GB50XZSB28605730437908,Moldova,New Ginashire,Tajikistan,Richardton,True,False,deposit,
5b4e81db-25f3-4cb1-85a1-952e7117b968,2023-02-18 18:31:09,31934.58,USD,GB83CGYF41226595799118,GB16VCFQ77555502093244,Pitcairn Islands,South Catherine,French Southern Territories,Nealport,True,False,payment,Trade maybe goal all lead finish democratic various artist.
b285296f-54d8-4578-8e92-ed25dbb006f3,2023-05-12 06:11:40,13602.11,SEK,GB38KSDG85747579039933,GB39UKML51272075592683,Cocos (Keeling) Islands,Maldonadotown,Taiwan,Josephchester,True,False,payment,Significant care energy own hotel hear heart town itself.
b288bac8-5bef-475e-9636-935ec9fb4ac7,2023-10-25 10:04:58,20232.06,SEK,GB73ITAI55184513605840,GB26BTYL42392312781386,Russian Federation,Nolanburgh,Belize,Tiffanyburgh,True,False,deposit,
14586fe2-e1ba-4e40-b453-595754042e16,2023-10-28 18:33:11,25957.08,GBP,GB72XBIH28395344700012,GB28IXYD11297074500434,British Indian Ocean Territory (Chagos Archipelago),Hopkinsport,Antigua and Barbuda,North Donna,True,False,deposit,
565a871c-572d-4401-9b07-832d5b663a27,2023-07-05 06:42:51,44640.72,USD,GB93JEMY54670489454688,GB36GSEG88446787780509,Madagascar,South Reneeland,Switzerland,North Kenneth,True,True,transfer,
45e77436-b6ba-4699-9112-cceb4ba67259,2023-07-20 09:07:13,18239.06,GBP,GB08VPOL18407422460301,GB22ZLQH19759990007890,Algeria,Alexborough,Cape Verde,West Alan,True,True,deposit,
4729ddcb-d4e4-4d3d-ac7c-cafa0aa878fc,2023-10-24 12:56:47,11721.21,USD,GB16HZCG17010179193414,GB26PWWQ05050036925531,Honduras,New Jenniferfort,Belgium,Beltranton,True,False,payment,
270596da-7b2d-4d39-b056-dff1e017a5e1,2023-08-09 18:54:59,3442.33,EUR,GB18LSKZ22468911501843,GB58EGAL66355447679642,Latvia,Diazfort,Guinea-Bissau,Port Kristenshire,True,False,deposit,
0bf19cd1-b480-40f7-9c94-8d49363db931,2023-07-15 09:05:13,41889.69,SEK,GB79YUIY21065802931262,GB31YQRL62389408095791,Nepal,South Joshuaport,Luxembourg,West Vincentshire,False,True,transfer,
b21434b5-f95a-4b6d-9eb0-b07b30548b77,2023-01-11 17:59:51,36245.81,SEK,GB85XSIE94830191837143,GB70DCZE11088307471087,Central African Republic,Port Tylerton,Russian Federation,Lisashire,True,True,deposit,Bed ago suggest campaign support entire eight.
188d8f89-136c-4a12-88e5-4f3f559297d4,2023-08-25 21:29:32,24671.67,SEK,GB21FTXI46394835269115,GB43ARNG88136566660962,Micronesia,Lambertborough,Uruguay,Meadowsfurt,True,True,payment,
b27660ab-8a60-43a4-8e74-960c5b9a3990,2023-03-04 16:45:42,24806.85,SEK,GB49LGPV24032432458811,GB89MPYN66391022794220,Antigua and Barbuda,Lake Stephanie,Panama,South Gary,True,True,deposit,
35c954bd-c074-4e6b-b7dd-c2651929043e,2023-04-16 22:48:12,31034.96,EUR,GB32ZYZH63204103609311,GB60MBEJ11240281204594,Taiwan,Henryport,Bahamas,East Kelseyport,False,True,transfer,
c38f2148-5337-4ce2-b0f5-323acf90a216,2023-10-30 18:00:57,30790.97,EUR,GB15RVEJ03940499661010,GB51AXAO13449924818708,Latvia,Ayalabury,Singapore,Lake Mitchell,True,False,payment,
18d07d8d-bc67-426a-8eb5-ffcf127fe98e,2023-07-25 19:40:21,35953.17,GBP,GB50MSVZ43935952859128,GB21EIBQ89337548622509,Bhutan,West Charlene,Saint Pierre and Miquelon,Steinhaven,True,True,withdrawal,
781732d8-d4bd-4b83-b01f-1dbaf4d6aa38,2023-01-18 07:05:37,42252.01,GBP,GB05TKVP70091422772830,GB35BXOX90541442180989,San Marino,North Kevin,South Georgia and the South Sandwich Islands,Lake Christopher,True,True,withdrawal,
0da2c3f8-d5ce-458d-bf5b-b7fde847d928,2023-06-25 21:41:40,30770.7,USD,GB26PWWQ05050036925531,GB96GIYM39537813548980,Kazakhstan,South Jeffrey,Barbados,Lake Matthew,True,False,payment,
f20a9a56-f31e-477b-a86d-bd356919d82c,2023-05-27 15:09:37,13150.96,GBP,GB15PUYF76457683752217,GB92HNDZ70934166674758,Cocos (Keeling) Islands,North Brenda,Angola,West Markberg,True,True,withdrawal,
59dfe266-6244-4a4d-bf49-c58e030ada6b,2023-11-24 15:44:09,32667.33,EUR,GB74DEWR24178241086614,GB59DXOR70375704075539,Lithuania,Brittneyburgh,Greece,Jasontown,True,True,transfer,
326a6a4b-2279-4d88-835d-a28f886d6a60,2023-11-02 22:26:23,36308.13,USD,GB44UMCM32935129707478,GB62XZDE45469010760146,Central African Republic,New Tamaraview,Jordan,New Daniel,False,True,payment,
c54bf952-600d-4cc9-b63c-b58362f68835,2023-09-13 06:54:16,45847.64,USD,GB60PCRN09657521293969,GB60LXWI78732007827032,Norfolk Island,Lake Christopher,Senegal,North Dwaynemouth,True,True,transfer,Option next.
9e3677eb-1804-48ef-80e9-31fff59014f4,2023-07-20 22:25:22,17094.11,SEK,GB82OYJO30042408557251,GB74UWPG68454875644585,Mayotte,South Ann,South Georgia and the South Sandwich Islands,Aaronchester,True,False,payment,Professional fill how city employee despite budget although trade hard series customer.
959d2b3c-3bcf-4ca3-84a3-f97f6fe42ccc,2023-07-30 06:35:04,30763.84,EUR,GB16RBQW57754400837483,GB40XZRA09185487358144,Papua New Guinea,South Ronaldton,Hong Kong,West Stevenview,True,False,transfer,
65c3ee86-b5c8-45c1-825d-215096d917c3,2023-10-01 17:31:20,44719.73,EUR,GB26RWNB53233062305344,GB95HAPI13125775528911,Madagascar,New Duane,Saint Vincent and the Grenadines,West Taylortown,True,True,withdrawal,
f65a65d5-91db-4e2a-b7be-d4b7c19b2bbd,2023-07-20 14:20:00,45212.04,USD,GB70LAXQ66342650080340,GB62JZME89321250139557,China,West Aaronport,Burkina Faso,Isabellafort,True,True,transfer,
17c2d5ca-aacc-43b4-b6b6-7ae5de2ea601,2023-11-01 12:23:08,16607.12,EUR,GB04TAXY74257781680194,GB56HZPY20028465731179,Saint Vincent and the Grenadines,East Rickey,Marshall Islands,Duncanmouth,True,False,payment,
af8a9d5f-8eb5-4e80-9227-0a8ddd3c6048,2023-07-14 16:33:52,1571.57,EUR,GB26TKQI18876746551339,GB13VCWK87919096480588,Tokelau,West Krystalshire,Grenada,Johnsonberg,False,False,transfer,
60029a6a-ff43-4005-bfbe-1f44f2a0bd42,2023-08-13 19:49:45,816.74,GBP,GB97EMBZ27051605936173,GB58PWUH69426756129846,Guinea,West Danielland,Israel,Margaretville,True,False,deposit,
0c5d95ad-51a5-440b-95fa-b5f91c4be9de,2023-04-30 10:50:04,7923.72,EUR,GB87NZUL18698386757351,GB06MALJ55177010420448,Spain,Lake Lauren,Grenada,Port Toddfurt,False,False,deposit,
84a4be64-07a3-4fc8-8236-60d89b23cab0,2023-12-03 06:12:06,495.42,GBP,GB98LGXY36860688881002,GB13IZVX27335602126344,Cape Verde,West Allison,Cuba,East Johnny,False,False,withdrawal,
5cb7ee95-f50c-416a-9f44-daa93a484416,2023-01-17 07:52:55,49838.9,GBP,GB57JLIM05200460732636,GB83ZRVG18979631966915,Guinea-Bissau,North David,Turks and Caicos Islands,West John,True,False,payment,
ff01ca55-24f8-40c5-8fef-5680441ff97a,2023-07-10 23:19:09,428.7,SEK,GB60CZEH88678692510724,GB21NZNL02621522130741,Western Sahara,North Kristinaland,Marshall Islands,West Rebecca,True,False,transfer,
2847d335-f3df-4165-8bfe-dec2ec0c2346,2023-05-16 23:06:03,38061.45,GBP,GB51BDIY50166816865870,GB43ZFZN69990663399950,Bosnia and Herzegovina,Cynthiastad,Norfolk Island,Maryshire,True,True,transfer,
53409a14-fb7a-4ba7-86fc-ae095059b038,2023-07-28 15:42:00,28831.71,EUR,GB81LGTG03145434882833,GB89QODG41739249853863,Uruguay,Johnborough,Guadeloupe,East Gregoryland,True,False,payment,
96e596bd-5a6b-42ce-9b93-8812f8149016,2023-07-13 08:37:45,19694.11,EUR,GB12ZGEF83446132723629,GB76PZOG05786811186570,Bosnia and Herzegovina,Kristenburgh,Mexico,Coxburgh,True,True,withdrawal,
4af33f7b-9afe-4076-a51c-a85e42d8d070,2023-07-23 12:21:49,25057.66,USD,GB16IISQ77749946571297,GB47HZQP25446225264576,Heard Island and McDonald Islands,Williamstown,Faroe Islands,Jacksonchester,True,True,deposit,
ce74ee0f-cdc3-491e-aba8-630bca692329,2023-06-10 22:37:21,639.33,EUR,GB85XIYU62759717579625,GB24YVSU18337693839173,Grenada,West Johnview,Iraq,Ochoamouth,True,False,withdrawal,
c77503c5-00bf-403e-a62e-99dadb9e5200,2023-01-24 04:55:11,15064.1,SEK,GB44QUKE92117028166784,GB12EDMT89583235520803,Serbia,New Sheriberg,Georgia,North Michaelborough,True,False,transfer,
31b23ad5-889f-4786-88d0-ac1dd2fff2c3,2023-07-25 17:27:06,35228.23,EUR,GB97URWS63325986315385,GB04NJGK04236191696145,Brazil,West Allen,Saint Martin,Port Aliciaborough,True,True,deposit,
d9c7ce8e-2e8d-4af4-85a6-98bf965d24f5,2023-08-22 19:20:33,29270.73,SEK,GB56WHWA80176404814215,GB20GAVF62629325456725,Dominican Republic,East Jerrymouth,Anguilla,North Haley,True,False,withdrawal,
ae17d55d-c5c7-4428-a455-0bf4da3f9e7e,2023-04-11 19:29:39,36444.31,SEK,GB23BZZY04777576371897,GB23MLPI83830049756123,Mauritania,North Maryhaven,Sri Lanka,North Abigail,True,True,deposit,
37ab7834-e0c2-4487-9cd9-2b788612e50f,2023-04-19 22:24:46,1944.0,USD,GB40ONAM05555348532953,GB92NRUF29077283858266,Christmas Island,North Charlesburgh,Cote d'Ivoire,South Elizabethbury,True,False,withdrawal,
3650ff1d-f392-4253-939a-40ec9eacfce1,2023-04-24 11:34:52,20368.12,USD,GB16ECFM56684324870906,GB38RORP30426525411485,Bahamas,Nelsonport,Armenia,Jenniferton,True,True,transfer,
e5ac091c-4acd-48fe-a78e-48279d80cac1,2023-05-30 18:23:44,6705.56,GBP,GB90BGZA88288165590110,GB67HXSX87088565592859,Cape Verde,East Debraside,Tanzania,Yatesmouth,True,False,withdrawal,
69784b72-b771-4065-b35e-d58ff0b168ed,2023-02-12 11:05:01,40540.09,SEK,GB50GBWB37770864150156,GB11WHRG45770620328728,Mongolia,Alexanderstad,Panama,,True,False,transfer,
e601f176-442e-48b3-b5b7-edbf7d857b30,2023-11-14 19:02:17,18938.65,SEK,GB17RUIZ04326994995094,GB39YQPH59005691850000,Serbia,Lake Haleyport,Sao Tome and Principe,Harrisonfurt,True,True,withdrawal,
82131f83-3b31-4bcf-8415-151831569400,2023-10-30 12:25:20,1624.32,USD,GB44VONN16207294381396,GB27AJXK02481775268981,Bahrain,East Corey,Saint Helena,Huffton,True,False,payment,
98519471-5a82-468d-8021-dd1025446be1,2023-11-09 15:40:16,10712.29,GBP,GB96TIXK05254181895521,GB49LGPV24032432458811,Estonia,North Alicia,Martinique,West Michael,True,False,deposit,Music shake head development environmental everyone.
4f1d18ad-eded-4f0f-beb2-84ed4e505faf,2023-01-19 22:00:52,7121.94,SEK,GB29KAZY09719061126114,GB24RWMM41723273789636,Netherlands,East Sarahside,Mauritius,South Kyle,True,False,payment,
eac4b532-8f01-42dc-b3c5-424af85f5934,2023-05-25 19:26:14,34539.23,SEK,GB42SFRM54761759973258,GB73WMSQ40893655187159,United States of America,South Mandyport,Afghanistan,,False,True,transfer,
b9cb2e90-2409-44c0-af2e-39a746740f80,2023-06-04 10:33:12,25971.47,SEK,GB05ZMXH86486801319214,GB51CWRX53643350346297,Botswana,Whitechester,France,Bradfordburgh,True,False,deposit,Product health statement next far result contain city others enter sound economy strategy.
b53bd974-c0e8-47a1-9a22-253a17b668e9,2023-10-14 20:03:36,13080.13,SEK,GB13QHUE86291402723107,GB78KRFO88108735370010,Saint Martin,New Joshuaberg,Niue,Port Rachelburgh,True,False,transfer,
77197a3a-6879-432f-a073-eb97bf71ced2,2023-11-03 11:07:36,10050.9,GBP,GB10WHIN96567958589745,GB02IZWJ17890174158141,South Africa,Johnchester,Slovenia,New Dianatown,True,True,withdrawal,Do either program sign begin all of.
c5467c45-6e3d-437a-9d21-35268ceb6a57,2023-01-20 06:04:49,25296.7,SEK,GB08PDHY87726776340116,GB12BUIM81007957534877,Lao People's Democratic Republic,Hansenchester,Bahamas,Muellerland,True,False,payment,
984ff36e-2bcb-426e-9935-dfa01e33eaa3,2023-02-16 11:20:37,1559.28,GBP,GB81LGTG03145434882833,GB32UNZT09617216969561,Mexico,Port Kimborough,Cambodia,New Deniseport,True,False,payment,
b82552c8-0e06-414d-ab64-15ce51939a65,2023-04-30 11:20:40,20329.9,EUR,GB79NBDR02136704235279,GB36CLBA54128784022983,Bahamas,West Jennifer,Indonesia,New Jordan,True,False,deposit,
3c6c85be-b61a-4047-bd80-5bf6bdce24c3,2023-06-17 05:07:25,34176.03,EUR,GB43LTVS52579206608747,GB67MVKG98914323131589,Netherlands,East Jefferyfurt,Ghana,North Sarah,True,True,deposit,
f5d77289-c432-4ebc-976c-10376950a2bb,2023-10-01 16:56:57,3732.39,USD,GB14XUSO14328819226807,GB20ESAU64369345651380,Dominican Republic,Port William,Togo,Wrightton,True,False,withdrawal,Politics light big last.
fbd9c396-d13d-400d-8f8d-06c6abdf0f4f,2023-03-30 13:02:13,5116.17,GBP,GB31REVM28144985567208,GB07CEJQ70404605763751,Guadeloupe,Port Shawn,South Africa,North Robert,True,False,withdrawal,
08543d5f-dd38-4680-92d3-e06a596dcc9a,2023-12-04 23:00:09,6346.72,USD,GB25GYQA77526844532956,GB17IOLX19353600693514,Syrian Arab Republic,North Mariaton,Germany,Loganborough,True,False,transfer,
788b18b6-5878-489d-9179-4ddfb5bf1b49,2023-07-20 06:53:51,19418.46,GBP,GB59EYNF74588134743720,GB15VAHN45125878165018,United Arab Emirates,South Keithtown,Singapore,New Jennifer,True,True,withdrawal,
0a59b202-89d8-4195-99d8-14bf8228ddc7,2023-03-06 13:06:50,41595.75,SEK,GB02IZWJ17890174158141,GB76FJAU40246217911750,Reunion,Andreaberg,Bangladesh,Traceyberg,True,True,payment,
1099d59b-5e76-4803-b53c-e47ad37ffa88,2023-12-26 15:27:40,5350.93,USD,GB50YXKH53380128352108,GB08PBWQ56381540449456,Palestinian Territory,Millerstad,Paraguay,Cooperhaven,False,False,withdrawal,
213c9427-ef3a-43f1-be6a-1b36f729091c,2023-03-08 13:24:15,6281.04,USD,GB30IEXQ59716888036038,GB82SMQR39556663540674,Ukraine,Michaelfurt,Jamaica,West Margaret,True,False,deposit,
c89259d3-b02b-4435-9d4a-9a14a698175f,2023-01-29 14:46:10,14866.54,GBP,GB10AXIR07745064109112,GB38VTHQ30195470499515,Samoa,Paulshire,Turkey,North Teresa,False,True,withdrawal,
25d2682f-5761-41ea-904a-22a89f4c947f,2023-05-19 06:18:54,21587.75,EUR,GB22OIWT01303045547578,GB58QAXZ12984204289520,Iraq,Parkermouth,India,East Joshuafort,True,True,deposit,
d7984846-a080-4156-b10f-5d33fbefb017,2023-11-21 18:36:44,48190.07,USD,GB92JDWZ01941717350610,GB20OAPJ58481322718567,Congo,Brownmouth,Kuwait,Brittneyhaven,True,False,deposit,
ac77a7ab-c360-4d5d-ad16-8f91709cae50,2023-07-06 10:56:58,4167.46,SEK,GB98IVXD29048635522000,GB51EMET21673136201545,Gabon,South Joseph,New Zealand,Thomasfurt,True,False,payment,
